id|video_path|ground_true|label_prediction|description
24|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Burglary032_x264.mp4|1|1|The repeated knocking over of papers and boxes constitutes a deliberate act of disruption and property damage.  This behavior is unusual and warrants investigation to determine the cause and prevent further incidents.
25|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Burglary033_x264.mp4|1|1|The individual is exhibiting forceful and repeated attempts to open the door, suggesting a potential break-in attempt or other threatening behavior. This warrants immediate attention and investigation.
26|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Burglary035_x264.mp4|1|1|The video clearly depicts a forceful breach of a door, indicating a serious security incident. The damage and potential for unauthorized entry necessitate immediate security response.
27|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Burglary037_x264.mp4|1|1|The video clearly depicts an assault. A man is repeatedly striking a person on the floor with a blunt object, representing a significant and immediate security threat.
28|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Burglary061_x264.mp4|1|1|The individual is wrapping a bag around their head, which is a concerning and unusual behavior. This requires immediate attention and further investigation to determine the intent and potential threat.
29|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Burglary076_x264.mp4|1|1|The repeated appearance of a vehicle and a person near the property is concerning and requires further investigation to determine the intent of the individuals. It represents a potential security risk.
30|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Burglary079_x264.mp4|1|1|The repeated kicking of an object from the vehicle's rear is an unusual activity that requires further investigation. It’s not immediately dangerous, but the deliberate action suggests potential suspicious behavior.
31|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Burglary092_x264.mp4|1|1|The repeated kicking of a small dog is a clear and serious act of animal abuse, representing a significant security and ethical concern. Immediate intervention is warranted.
32|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion002_x264.mp4|1|1|Two men are approaching a gas pump, and the text 'TIME TO FUEL THE CAR' is displayed. This raises suspicion and requires further investigation to determine if there is any illicit activity occurring.
33|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion004_x264.mp4|1|1|Two individuals are aggressively attempting to force entry into a residence by repeatedly pushing and kicking at the door. This represents a clear and immediate security threat requiring immediate response.
34|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion007_x264.mp4|1|1|The individual is using a vehicle to manipulate a kiosk, indicating a deliberate attempt to steal items. This behavior is highly unusual and represents a clear security threat, warranting immediate attention.
35|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion008_x264.mp4|1|1|A significant explosion occurred off the side of the highway, creating a large smoke cloud. This represents an immediate and serious security threat requiring immediate response.
36|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion010_x264.mp4|1|1|A significant explosion has occurred at the Pike River Mine site, as indicated by the visual evidence and accompanying text. This represents a clear and immediate security threat requiring immediate response and investigation.
37|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion011_x264.mp4|1|1|The bus is emitting smoke, indicating a mechanical problem. This poses a potential safety risk and warrants investigation to prevent further complications or hazards.
38|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion013_x264.mp4|1|1|A large truck has tipped over in a parking garage, presenting a significant safety hazard and potential for damage and injury. Immediate investigation and assessment of the situation are required.
39|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion016_x264.mp4|1|1|A substantial plume of smoke is emanating from the roof of a building, indicating a fire or explosion. This represents an immediate security threat requiring immediate response due to potential casualties and disruption.
40|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion017_x264.mp4|1|1|A clear and immediate security threat is present: a physical assault is in progress. This requires immediate security intervention to ensure the safety of the victim and prevent escalation.
41|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion020_x264.mp4|1|1|A clear and immediate security threat: physical assault detected. Requires immediate security response and potential intervention.
42|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion021_x264.mp4|1|1|A sudden and intense explosion is observed in the final frame, indicating a significant security threat requiring immediate response.
43|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion022_x264.mp4|1|1|An individual is observed repeatedly interacting with electrical panels in a control room, using a handheld device. This suggests unauthorized access and potential tampering with critical infrastructure, warranting immediate investigation and security response.
44|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion025_x264.mp4|1|1|An individual is observed entering The Windmill Bar & R through an open window. This is a suspicious activity that requires further investigation to determine the intent of the person and assess potential security risks.
45|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion027_x264.mp4|1|1|The repeated physical contact – sitting on another person’s lap – is a concerning and potentially inappropriate behavior. It requires further investigation to determine the context and intent, and could indicate a potential security risk or harassment.
46|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion028_x264.mp4|1|1|A plume of smoke is observed rising from the street. This is an unusual event requiring further investigation to determine the cause and potential risk.
47|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion029_x264.mp4|1|1|The repeated approach of a vehicle to a gas pump, followed by a person exiting the vehicle and interacting with the pump, warrants further investigation. This behavior is unusual and potentially indicative of a security risk.
48|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion033_x264.mp4|1|1|Smoke is visible in the distance, indicating a potential fire or explosion. This represents a clear and immediate security threat requiring immediate investigation and response.
49|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion035_x264.mp4|1|1|The sudden and forceful dispersal of documents constitutes a significant anomaly. It indicates a disruptive event that requires investigation to determine the cause and potential security implications.  The scale of the disruption warrants immediate attention.
50|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion036_x264.mp4|1|1|Clear physical altercation involving striking and kneeling, indicating a potential security threat requiring immediate response.
51|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion039_x264.mp4|1|1|A person is intentionally destroying restaurant furniture, creating a hazardous and disruptive environment. This behavior warrants immediate security attention to assess the individual's intentions and prevent further damage or potential escalation.
52|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Explosion043_x264.mp4|1|1|A man is running down a street carrying a large, potentially dangerous object. This behavior is highly unusual and poses a significant risk of harm, requiring immediate security response.
53|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Fighting003_x264.mp4|1|1|The individual is repeatedly striking the information board with his fist, which is a threatening and potentially destructive act. This warrants immediate attention and investigation.
54|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Fighting018_x264.mp4|1|1|The individual's sudden change in movement from walking to running, followed by a physical altercation, represents a clear security threat and requires immediate attention. This behavior is highly unusual and potentially dangerous.
55|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Fighting033_x264.mp4|1|1|The video clearly depicts a physical assault in progress. The interaction between the three individuals is aggressive and poses an immediate threat to safety.  This requires immediate security intervention.
56|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Fighting042_x264.mp4|1|1|The repeated forceful pushing of the glass doors suggests a deliberate and potentially intrusive action, raising concerns about unauthorized access and a possible security breach. Further investigation is warranted.
57|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Fighting047_x264.mp4|1|1|The video clearly shows a physical altercation between two individuals within the garage. This constitutes a serious security threat and requires immediate attention.
58|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_003_x264.mp4|0|0|
59|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_006_x264.mp4|0|0|
60|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_010_x264.mp4|0|1|The individual's repeated and forceful manipulation of the door suggests an attempt to gain unauthorized access. This behavior is highly unusual and represents a potential security breach requiring immediate attention.
61|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_014_x264.mp4|0|0|
62|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_015_x264.mp4|0|1|A child is running towards a safety barrier without adult supervision. This presents a potential risk of injury and requires investigation to determine the child's intentions and the presence of a responsible adult.
63|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_018_x264.mp4|0|0|
64|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_019_x264.mp4|0|1|The repeated approach and retreat by the individual in the orange vest is a concerning behavior pattern that requires further investigation to determine the individual's intentions and potential threat level.
65|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_024_x264.mp4|0|1|An individual removed their shirt and began running through the store, which is a highly unusual and potentially threatening behavior. Immediate security response is recommended to assess the situation and ensure the safety of personnel and customers.
66|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_025_x264.mp4|0|0|
67|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_027_x264.mp4|0|1|An individual repeatedly climbs a ladder and attempts to access a window within the office, which is a highly unusual and potentially dangerous activity indicating a possible security breach or intent to cause damage. Immediate investigation is required.
68|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_033_x264.mp4|0|0|
69|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_034_x264.mp4|0|0|
70|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_041_x264.mp4|0|0|
71|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_042_x264.mp4|0|0|
72|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_048_x264.mp4|0|1|The male employee is attempting to grab the female employee's arm, which constitutes threatening and potentially violent behavior. This requires immediate security intervention.
73|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_050_x264.mp4|0|0|
74|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_051_x264.mp4|0|0|
75|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_056_x264.mp4|0|1|The individual's repeated reaching across the counter to grab items without paying is suspicious behavior indicative of potential theft. This warrants further investigation and potentially a security response to prevent further loss and assess the situation.
76|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_059_x264.mp4|0|1|The repeated touching of the face raises concerns about potential illness or deliberate contamination. While not immediately dangerous, it warrants further investigation and could indicate a potential health risk or a precursor to a more serious event. Increased monitoring is advised.
77|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_063_x264.mp4|0|0|
78|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_067_x264.mp4|0|0|
79|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_070_x264.mp4|0|0|
80|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_100_x264.mp4|0|0|
81|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_129_x264.mp4|0|0|
82|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_150_x264.mp4|0|0|
83|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_168_x264.mp4|0|0|
84|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_175_x264.mp4|0|0|
85|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_182_x264.mp4|0|1|The final frame shows an individual attempting to force entry into the dealership. This represents a clear and immediate security threat requiring immediate response.
86|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_189_x264.mp4|0|0|
87|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_196_x264.mp4|0|1|Multiple individuals are lying on the floor, suggesting a potential medical emergency, injury, or other serious situation. This warrants immediate investigation and potentially dispatching medical personnel or security to assess the situation and ensure the safety of those involved.
88|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_203_x264.mp4|0|0|
89|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_210_x264.mp4|0|1|The security guard's action of attempting to open the car door is a concerning behavior that requires further investigation. It’s not a clear immediate threat, but it deviates from normal security guard activity and could indicate a potential security breach or other suspicious activity.
90|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_217_x264.mp4|0|1|The woman's rapid and purposeful movement towards a gas station is unusual and warrants further investigation. While not overtly threatening, the speed and direction of her movement suggest a potential security concern that needs to be assessed.
91|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_224_x264.mp4|0|1|The video clearly depicts an attempt to restrain another person, indicating a potential physical altercation or dangerous situation. This requires immediate security response.
92|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_246_x264.mp4|0|1|The sudden collapse of an individual requires immediate assessment. While not immediately violent, it’s an unusual event that could indicate a medical emergency or other serious issue, necessitating a security response to ensure the individual’s well-being and assess any potential threat.
93|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_247_x264.mp4|0|1|The repeated striking of the monitor indicates a potentially volatile behavior. While not immediately violent, it’s an unusual and concerning action that requires further observation and potentially intervention to prevent escalation.
94|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_248_x264.mp4|0|0|
95|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_251_x264.mp4|0|1|The man's repeated observation of the car and carrying of a long object is concerning and warrants further investigation. While not immediately dangerous, the behavior is unusual and potentially suspicious.
96|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_289_x264.mp4|0|0|
97|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_310_x264.mp4|0|0|
98|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_312_x264.mp4|0|0|
99|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_317_x264.mp4|0|1|The repeated touching of the reception counter is an unusual behavior that requires further investigation. It’s not immediately dangerous, but deviates from expected normal behavior and could indicate a potential problem.
100|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_345_x264.mp4|0|0|
101|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_352_x264.mp4|0|1|A person is observed tampering with a fuel pump at a gas station. This behavior represents a significant security risk and warrants immediate investigation and potential security response.
102|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_360_x264.mp4|0|1|The customer's repeated, emphatic gestures and apparent distress indicate a potential conflict or serious issue requiring further investigation. Escalation is possible, warranting a security response to assess the situation and ensure staff safety.
103|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_365_x264.mp4|0|1|The video clearly depicts a physical altercation involving two individuals. This constitutes a serious security threat and requires immediate attention and intervention.
104|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_401_x264.mp4|0|1|The woman's sudden and rapid movement (running) is an unusual behavior within a retail environment and warrants further investigation to determine the cause. It’s not immediately dangerous, but deviates from expected customer behavior.
105|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_417_x264.mp4|0|1|The cashier's behavior escalates from a normal interaction to aggressive gestures, indicating a potential conflict or threat.  Further observation and investigation are recommended to determine the nature of the situation and assess the risk.
106|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_439_x264.mp4|0|1|An individual wearing a military-style helmet and vest is present in the store. This is an unusual and potentially concerning observation requiring further investigation to determine the individual's purpose and security implications.
107|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_452_x264.mp4|0|0|
108|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_453_x264.mp4|0|1|The repeated interaction between the woman and the counter, combined with the man’s consistent observation, suggests a potentially suspicious activity. Further investigation is needed to determine the intent and nature of the interaction. It’s not immediately violent, but the pattern is concerning.
109|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_478_x264.mp4|0|1|The dark van's rapid acceleration and movement through the scene are concerning and warrant further investigation. While not immediately violent, the behavior is unusual and potentially indicative of a security risk.
110|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_576_x264.mp4|0|1|The emission of smoke or vapor from the truck is an unusual event that requires further investigation to determine the cause and potential hazard. It’s not an immediate threat, but warrants attention.
111|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_597_x264.mp4|0|1|The man's repeated and deliberate approach to the bar counter is unusual and potentially concerning.  While not immediately threatening, the behavior warrants further observation and investigation to determine his intentions.  A higher score is assigned due to the repetitive and focused nature of the action.
112|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_603_x264.mp4|0|1|The increasing number of individuals observing a vehicle at the gas station is a cause for concern.  It’s not immediately violent, but represents a potential security risk and requires further observation to determine intent.
113|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_606_x264.mp4|0|0|
114|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_621_x264.mp4|0|0|
115|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_634_x264.mp4|0|0|
116|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_641_x264.mp4|0|1|The video depicts a clear escalation of interaction between two individuals culminating in a physical altercation. This represents a significant security risk and warrants immediate investigation and potential intervention.
117|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_656_x264.mp4|0|1|The individual's nudity presents a potential safety risk and warrants immediate attention.  This is a clear deviation from normal behavior and requires investigation to ensure the person's well-being and to assess any potential threat.
118|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_686_x264.mp4|0|0|
119|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_696_x264.mp4|0|0|
120|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_702_x264.mp4|0|1|The individual's repeated and seemingly nervous behavior within the store raises a level of concern. While not immediately violent, his actions suggest potential suspicious activity requiring further observation and possibly a security response to monitor his movements.
121|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_704_x264.mp4|0|0|
122|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_710_x264.mp4|0|1|The repeated attempts to open the gate with a vehicle obstructing the entrance are unusual and suggest a potential unauthorized entry attempt.  The security guard's presence indicates awareness, but the persistence of the action warrants further investigation.  It's not immediately dangerous, but requires attention.
123|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_717_x264.mp4|0|0|
124|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_722_x264.mp4|0|1|The repeated falling of the individual is an unusual and potentially concerning behavior. While not immediately violent, it requires investigation to determine the cause and assess any potential risk to the individual or the facility.
125|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_725_x264.mp4|0|1|The truck is exhibiting an unusual tilt, suggesting a potential mechanical issue or accident. The presence of a person nearby requires further investigation to determine if they are involved or if they are observing the situation.  This warrants a security response to assess the situation and prevent potential damage.
126|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_745_x264.mp4|0|0|
127|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_758_x264.mp4|0|0|
128|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_778_x264.mp4|0|0|
129|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_780_x264.mp4|0|0|
130|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_781_x264.mp4|0|1|The man in the hoodie's consistent observation and apparent tracking of the group carrying the box is a concerning behavior. It suggests a potential threat and requires further investigation to determine the nature of his intentions.
131|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_782_x264.mp4|0|1|The video clearly depicts a physical restraint between two individuals, indicating a potential altercation and posing a safety risk. This warrants immediate security intervention.
132|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_783_x264.mp4|0|1|A man in a wheelchair is being physically restrained by another individual. This constitutes a potential physical threat and requires immediate attention to ensure the safety and well-being of the individual involved. Further investigation is needed to determine the context and reason for the restraint.
133|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_798_x264.mp4|0|0|
134|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_801_x264.mp4|0|1|The customer is attempting to pay with foreign currency, which is a common indicator of potential fraud. The cashier's reaction suggests she recognizes the unusual nature of the currency, warranting further investigation.
135|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_828_x264.mp4|0|1|A vehicle is driving through a lowered barrier, indicating a potential security breach. Requires investigation to determine the cause and prevent recurrence.
136|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_831_x264.mp4|0|0|
137|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_866_x264.mp4|0|0|
138|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_867_x264.mp4|0|0|
139|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_868_x264.mp4|0|1|The individual's purposeful approach and dark clothing raise concerns about potential surveillance or illicit activity. Further investigation is needed to determine the person's intentions and assess the level of risk.
140|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_869_x264.mp4|0|0|
141|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_870_x264.mp4|0|1|The individual's repeated and unusual interaction with the door handle, combined with the subsequent covering of their face, raises a level of concern.  While not definitively threatening, it’s a deviation from expected behavior and requires further observation or investigation to determine the intent.
142|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_871_x264.mp4|0|1|The escalating interaction between the two men in purple shirts, culminating in a physical push, represents a clear security threat and requires immediate attention. This behavior is not normal and indicates a potential for violence.
143|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_872_x264.mp4|0|1|An individual is carrying a large, white object while crossing a busy street. This is unusual and potentially hazardous, requiring further observation to determine the intent and risk.
144|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_873_x264.mp4|0|0|
145|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_874_x264.mp4|0|0|
146|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_875_x264.mp4|0|0|
147|/home/mchiesa/agenticvad/datasets/ucf_crime/videos/Normal_Videos_876_x264.mp4|0|0|
